"Program","Year","Period","State","Commodity","Data_Item","Domain","Total_Yield","Average_Annual_Temperature","Average_Annual_Temperature_Uncertainty","Min_Annual_Temperature","Max_Annual_Temperature","Annual_Temperature_Variance","Annual_Temperature_SD","Annual_Percipitation","Annual_Percipitation_Anomaly..departure.from.mean.","State_Percipitaiton_Mean","Outlier"
"SURVEY",1909,"YEAR","CALIFORNIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,13.75966667,0.3155,4.354,22.802,41.41607806,6.435532461,34.46,12.07,22.39,"No"
"SURVEY",1909,"YEAR","COLORADO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",38,6.367333333,0.309833333,-9.574,19.854,93.2609097,9.657168824,20.74,2.62,18.12,"No"
"SURVEY",1909,"YEAR","CONNECTICUT","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,9.057916667,0.30925,-2.071,20.202,70.57449263,8.400862612,45.39,-1.48,46.87,"No"
"SURVEY",1909,"YEAR","DELAWARE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",23.2,11.89383333,0.31325,-0.55,22.562,65.98408815,8.123059039,39.7,-3.65,43.35,"No"
"SURVEY",1909,"YEAR","FLORIDA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15.5,21.59925,0.303666667,13.557,27.428,21.58233984,4.645679696,49.17,-4.48,53.65,"No"
"SURVEY",1909,"YEAR","IDAHO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",37.4,5.11675,0.29575,-9.137,17.527,78.54402548,8.862506727,29.63,5.76,23.87,"No"
"SURVEY",1909,"YEAR","ILLINOIS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",36,10.742,0.304833333,-6.141,24.686,102.2702425,10.11287509,43.17,5.7,37.47,"No"
"SURVEY",1909,"YEAR","INDIANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30.3,10.76416667,0.278416667,-5.14,23.586,91.55914761,9.56865443,47.59,7.86,39.73,"No"
"SURVEY",1909,"YEAR","IOWA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,8.237,0.264416667,-9.864,24.272,133.8571931,11.56966694,39.67,7.58,32.09,"No"
"SURVEY",1909,"YEAR","KANSAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",24.6,11.91841667,0.285083333,-5.825,26.397,114.4816397,10.69960933,29.84,2.78,27.06,"No"
"SURVEY",1909,"YEAR","KENTUCKY","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",17.5,12.97975,0.270166667,-1.82,24.342,74.2936653,8.619377315,51.14,4.2,46.94,"No"
"SURVEY",1909,"YEAR","LOUISIANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",17,19.32758333,0.321083333,7.235,28.263,46.83690208,6.843749125,51.37,-5.52,56.89,"No"
"SURVEY",1909,"YEAR","MAINE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,4.5445,0.341166667,-9.791,17.477,103.5647639,10.17667745,46.16,4.18,41.98,"No"
"SURVEY",1909,"YEAR","MARYLAND","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,12.13991667,0.288416667,-0.595,22.773,67.52591445,8.217415314,36.76,-5.83,42.59,"No"
"SURVEY",1909,"YEAR","MASSACHUSETTS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,7.71025,0.2955,-3.986,19.368,80.1098922,8.950412963,41.84,-2.81,44.65,"No"
"SURVEY",1909,"YEAR","MICHIGAN","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30.7,6.58875,0.27375,-5.589,20.212,95.54305857,9.774612963,31.68,0.55,31.13,"No"
"SURVEY",1909,"YEAR","MINNESOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,4.163916667,0.287666667,-13.212,20.858,162.5664257,12.75015395,28.67,2.69,25.98,"No"
"SURVEY",1909,"YEAR","MISSISSIPPI","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15,17.82158333,0.29575,4.862,27.372,54.43710172,7.378150291,58.02,2.55,55.47,"No"
"SURVEY",1909,"YEAR","MISSOURI","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",23.1,12.41333333,0.29,-4.688,26.04,100.3019564,10.01508644,45.4,4.9,40.5,"No"
"SURVEY",1909,"YEAR","MONTANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",41.4,4.1415,0.2735,-11.442,18.361,113.7956532,10.66750454,22.26,3.61,18.65,"No"
"SURVEY",1909,"YEAR","NEBRASKA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",22.6,8.3225,0.272666667,-10.373,24.462,133.6033706,11.55869243,25.41,2.77,22.64,"No"
"SURVEY",1909,"YEAR","NEVADA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",42.7,9.478583333,0.3915,-4.656,21.574,74.05067899,8.605270419,13.64,3.34,10.3,"No"
"SURVEY",1909,"YEAR","NEW HAMPSHIRE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",35.6,5.746,0.351916667,-7.183,18.297,95.31604309,9.762993552,38.82,-4.62,43.44,"No"
"SURVEY",1909,"YEAR","NEW JERSEY","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,10.61833333,0.24625,-1.893,21.736,72.50382788,8.514917961,40.94,-4.02,44.96,"No"
"SURVEY",1909,"YEAR","NEW MEXICO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",21.4,11.75266667,0.319333333,-1.981,23.545,68.09395479,8.251906131,11.93,-2.06,13.99,"No"
"SURVEY",1909,"YEAR","NEW YORK","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,7.181416667,0.272833333,-5.311,19.369,89.78582481,9.475538233,37.02,-3.27,40.29,"No"
"SURVEY",1909,"YEAR","NORTH CAROLINA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",13,14.70983333,0.295916667,2.781,23.908,51.0026387,7.141613172,47.82,-1.51,49.33,"No"
"SURVEY",1909,"YEAR","NORTH DAKOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30.7,3.55375,0.265666667,-15.302,20.772,178.9435209,13.37697727,17.21,-0.13,17.34,"No"
"SURVEY",1909,"YEAR","OHIO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.2,10.19633333,0.286333333,-4.251,21.952,82.50168024,9.083043556,42.86,4.57,38.29,"No"
"SURVEY",1909,"YEAR","OKLAHOMA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.3,15.59616667,0.301083333,-0.482,28.288,90.5978507,9.518290324,27.04,-6.8,33.84,"No"
"SURVEY",1909,"YEAR","OREGON","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.1,7.67025,0.306666667,-3.332,17.075,47.60219257,6.899434221,38.2,5.98,32.22,"No"
"SURVEY",1909,"YEAR","PENNSYLVANIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,9.104166667,0.258416667,-3.897,20.3,78.1680847,8.841271667,37.49,-4.49,41.98,"No"
"SURVEY",1909,"YEAR","RHODE ISLAND","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,9.029416667,0.311,-2.021,20.134,70.18489917,8.377642817,42.17,-2.98,45.15,"No"
"SURVEY",1909,"YEAR","SOUTH CAROLINA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,16.94683333,0.259666667,5.518,25.51,46.47816124,6.817489365,45.64,-2.25,47.89,"No"
"SURVEY",1909,"YEAR","SOUTH DAKOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,6.247666667,0.257416667,-12.465,23.572,155.8099142,12.48238416,20.61,1.54,19.07,"No"
"SURVEY",1909,"YEAR","TENNESSEE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",16,14.21533333,0.278333333,0.108,24.875,65.24918297,8.077696638,52.82,1.18,51.64,"No"
"SURVEY",1909,"YEAR","TEXAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",16,18.51066667,0.286333333,4.957,28.553,56.85439915,7.540185618,20.31,-6.77,27.08,"No"
"SURVEY",1909,"YEAR","UTAH","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",40,8.0005,0.424666667,-8.117,21.372,91.21546045,9.550678534,18.58,5.02,13.56,"No"
"SURVEY",1909,"YEAR","VERMONT","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,5.489666667,0.326166667,-7.426,18.118,98.00952224,9.899975871,38.19,-3.54,41.73,"No"
"SURVEY",1909,"YEAR","VIRGINIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",14.5,12.73008333,0.325333333,-0.105,22.64,60.71325299,7.791870956,38.37,-4.57,42.94,"No"
"SURVEY",1909,"YEAR","WASHINGTON","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",49,6.748416667,0.27775,-6.243,16.031,57.76596427,7.600392376,44.44,2.41,42.03,"No"
"SURVEY",1909,"YEAR","WEST VIRGINIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,10.89316667,0.32025,-2.622,21.088,67.37755833,8.208383418,43.68,-0.98,44.66,"No"
"SURVEY",1909,"YEAR","WISCONSIN","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",33,5.849833333,0.265916667,-9.637,21.032,124.9301971,11.17721777,31.41,0.12,31.29,"No"
"SURVEY",1909,"YEAR","WYOMING","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,4.441916667,0.361,-12.062,18.82,103.8961372,10.19294546,17.55,1.61,15.94,"No"
"SURVEY",1908,"YEAR","ALABAMA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15,17.49925,0.369916667,6.504,26.192,51.8049733,7.197567179,49.81,-5.44,55.25,"No"
"SURVEY",1908,"YEAR","ARIZONA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,14.91133333,0.419916667,5.233,26.439,56.99961988,7.549809261,15.9,3.28,12.62,"No"
"SURVEY",1908,"YEAR","ARKANSAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",18,16.04925,0.356416667,4.537,25.679,59.2313862,7.696192968,50.89,1.28,49.61,"No"
"SURVEY",1908,"YEAR","CALIFORNIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,13.86341667,0.442333333,4.875,24.723,42.57272972,6.524778136,16.98,-5.41,22.39,"No"
"SURVEY",1908,"YEAR","COLORADO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,6.536416667,0.421583333,-5.175,18.712,74.38376099,8.624602077,18.44,0.32,18.12,"No"
"SURVEY",1908,"YEAR","CONNECTICUT","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,9.490416667,0.365083333,-4.178,22.415,85.40043099,9.241235361,42.34,-4.53,46.87,"No"
"SURVEY",1908,"YEAR","DELAWARE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",28,12.14558333,0.4315,-0.892,24.62,77.47641154,8.802068594,40.32,-3.03,43.35,"No"
"SURVEY",1908,"YEAR","FLORIDA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",14.5,21.69383333,0.396833333,13.96,27.065,21.80833397,4.669939397,47.16,-6.49,53.65,"No"
"SURVEY",1908,"YEAR","IDAHO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32,5.122666667,0.374583333,-6.055,18.611,70.83694715,8.416468805,21.68,-2.19,23.87,"No"
"SURVEY",1908,"YEAR","ILLINOIS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,11.51166667,0.350083333,-1.917,23.704,93.33941297,9.661232477,35.44,-2.03,37.47,"No"
"SURVEY",1908,"YEAR","INDIANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",20.5,11.55841667,0.344333333,-2.234,23.793,93.40080554,9.664409218,33.36,-6.37,39.73,"No"
"SURVEY",1908,"YEAR","IOWA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25.5,9.336583333,0.336916667,-4.538,22.548,105.2160679,10.25748838,34.74,2.65,32.09,"No"
"SURVEY",1908,"YEAR","KANSAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,12.64808333,0.346,1.362,24.136,78.4001579,8.854386365,30.62,3.56,27.06,"No"
"SURVEY",1908,"YEAR","KENTUCKY","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",11.5,13.48966667,0.333,0.884,24.45,76.19855042,8.729178107,42.4,-4.54,46.94,"No"
"SURVEY",1908,"YEAR","LOUISIANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",16.5,19.3995,0.36,9.613,27.056,40.90266664,6.395519262,57.83,0.94,56.89,"No"
"SURVEY",1908,"YEAR","MAINE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,4.691,0.40225,-10.278,19.686,122.0418191,11.04725392,36.3,-5.68,41.98,"No"
"SURVEY",1908,"YEAR","MARYLAND","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25.5,12.29983333,0.375666667,-1.062,24.726,78.69626379,8.871091465,40.02,-2.57,42.59,"No"
"SURVEY",1908,"YEAR","MASSACHUSETTS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",37,8.126416667,0.356416667,-6.251,21.711,96.70120463,9.833677066,37.13,-7.52,44.65,"No"
"SURVEY",1908,"YEAR","MICHIGAN","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,7.174416667,0.359666667,-7.641,20.193,106.4096204,10.31550389,28.77,-2.36,31.13,"No"
"SURVEY",1908,"YEAR","MINNESOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,5.39425,0.3355,-9.552,20.142,130.4812908,11.42284075,27.95,1.97,25.98,"No"
"SURVEY",1908,"YEAR","MISSISSIPPI","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15,17.987,0.350083333,7.219,26.377,49.24060582,7.017165084,55.11,-0.36,55.47,"No"
"SURVEY",1908,"YEAR","MISSOURI","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",16.5,12.87716667,0.31775,0.192,24.152,80.02629833,8.945741911,43.03,2.53,40.5,"No"
"SURVEY",1908,"YEAR","MONTANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",36.5,5.310833333,0.423,-5.724,19.205,79.85452161,8.93613572,20.76,2.11,18.65,"No"
"SURVEY",1908,"YEAR","NEBRASKA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,9.418666667,0.332416667,-2.766,22.095,89.31500297,9.45066151,26.06,3.42,22.64,"No"
"SURVEY",1908,"YEAR","NEVADA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",43,9.231666667,0.46125,-2.141,23.275,68.62330042,8.283918181,9.42,-0.88,10.3,"No"
"SURVEY",1908,"YEAR","NEW HAMPSHIRE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,6.045833333,0.36725,-9.283,20.842,116.2096796,10.78005935,34.54,-8.9,43.44,"No"
"SURVEY",1908,"YEAR","NEW JERSEY","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,10.9265,0.355166667,-2.809,24.011,87.164545,9.336195424,43.02,-1.94,44.96,"No"
"SURVEY",1908,"YEAR","NEW MEXICO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,11.50058333,0.3955,1.892,21.654,55.91152281,7.477400806,12.71,-1.28,13.99,"No"
"SURVEY",1908,"YEAR","NEW YORK","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,7.582333333,0.36375,-8.139,21.528,111.6336168,10.56568108,34.57,-5.72,40.29,"No"
"SURVEY",1908,"YEAR","NORTH CAROLINA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",14,14.87633333,0.3705,3.32,24.838,57.29784897,7.569534264,60.08,10.75,49.33,"No"
"SURVEY",1908,"YEAR","NORTH DAKOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",22.5,4.857166667,0.36825,-9.867,20.428,128.9304225,11.3547533,18.11,0.77,17.34,"No"
"SURVEY",1908,"YEAR","OHIO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",26.5,10.81775,0.3265,-2.78,23.098,90.85705002,9.531896455,34.22,-4.07,38.29,"No"
"SURVEY",1908,"YEAR","OKLAHOMA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,15.53275,0.346833333,4.854,26.243,62.0183473,7.875172842,47.25,13.41,33.84,"No"
"SURVEY",1908,"YEAR","OREGON","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30.5,8.07,0.365083333,-1.263,19.649,45.50541564,6.745770203,25.01,-7.21,32.22,"No"
"SURVEY",1908,"YEAR","PENNSYLVANIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",27,9.4525,0.339083333,-5.114,22.386,93.68578136,9.679141561,39.84,-2.14,41.98,"No"
"SURVEY",1908,"YEAR","RHODE ISLAND","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",33.5,9.450333333,0.365416667,-4.126,22.342,84.69868533,9.203188868,40.79,-4.36,45.15,"No"
"SURVEY",1908,"YEAR","SOUTH CAROLINA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",19.5,17.14633333,0.366833333,6.147,26.014,49.93280679,7.066314937,54.48,6.59,47.89,"No"
"SURVEY",1908,"YEAR","SOUTH DAKOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",24,7.548083333,0.353083333,-6.136,21.842,108.631167,10.42262764,22.83,3.76,19.07,"No"
"SURVEY",1908,"YEAR","TENNESSEE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",16.5,14.51775,0.374166667,2.344,24.6,65.4941233,8.092843956,46.38,-5.26,51.64,"No"
"SURVEY",1908,"YEAR","TEXAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",28.5,18.24625,0.346166667,8.792,26.691,46.30255075,6.804597765,28.02,0.94,27.08,"No"
"SURVEY",1908,"YEAR","UTAH","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",39.5,7.6385,0.4575,-4.287,21.475,76.33900282,8.737219399,15.7,2.14,13.56,"No"
"SURVEY",1908,"YEAR","VERMONT","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,5.7925,0.36925,-10.051,20.652,121.1449039,11.00658457,32.57,-9.16,41.73,"No"
"SURVEY",1908,"YEAR","VIRGINIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15.5,12.83958333,0.39625,0.203,24.157,69.79275208,8.354205652,47.31,4.37,42.94,"No"
"SURVEY",1908,"YEAR","WASHINGTON","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,7.659,0.368916667,-1.902,18.641,48.294016,6.949389613,37.31,-4.72,42.03,"No"
"SURVEY",1908,"YEAR","WEST VIRGINIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",18,11.156,0.38325,-1.696,22.786,77.700956,8.814814575,44.6,-0.06,44.66,"No"
"SURVEY",1908,"YEAR","WISCONSIN","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,6.82575,0.351916667,-7.21,20.313,114.6481995,10.70738995,29,-2.29,31.29,"No"
"SURVEY",1908,"YEAR","WYOMING","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",32.5,4.62675,0.474083333,-6.714,17.917,78.23170584,8.844868899,18.14,2.2,15.94,"No"
"SURVEY",1907,"YEAR","ALABAMA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",16,17.3405,0.300666667,7.518,26.707,45.983903,6.781143193,57.23,1.98,55.25,"No"
"SURVEY",1907,"YEAR","ARIZONA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",30,15.42191667,0.399,5.437,26.358,50.92193754,7.13596087,13.75,1.13,12.62,"No"
"SURVEY",1907,"YEAR","ARKANSAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",14,15.91891667,0.304416667,6.204,27.137,58.47130608,7.64665326,50.66,1.05,49.61,"No"
"SURVEY",1907,"YEAR","CALIFORNIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",22,14.04083333,0.353333333,4.755,22.843,33.86305124,5.819196787,28.82,6.43,22.39,"No"
"SURVEY",1907,"YEAR","COLORADO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,7.264833333,0.331833333,-3.648,18.954,61.6276307,7.850326789,17.49,-0.63,18.12,"No"
"SURVEY",1907,"YEAR","CONNECTICUT","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,8.156166667,0.305333333,-6.625,21.146,81.80017433,9.044344881,47.97,1.1,46.87,"No"
"SURVEY",1907,"YEAR","DELAWARE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",27.5,10.88483333,0.351583333,-2.823,23.382,72.31172015,8.503629822,49.92,6.57,43.35,"No"
"SURVEY",1907,"YEAR","FLORIDA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",13,21.75591667,0.338583333,15.323,27.177,18.93761208,4.351736674,49.29,-4.36,53.65,"No"
"SURVEY",1907,"YEAR","IDAHO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",35,5.41175,0.365916667,-8.461,16.982,64.00807348,8.000504576,27.83,3.96,23.87,"No"
"SURVEY",1907,"YEAR","ILLINOIS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,10.46783333,0.290083333,-1.507,23.887,83.02020724,9.111542528,40.76,3.29,37.47,"No"
"SURVEY",1907,"YEAR","INDIANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,10.26791667,0.269583333,-1.995,23.435,80.13821463,8.951995008,44.31,4.58,39.73,"No"
"SURVEY",1907,"YEAR","IOWA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25.5,8.238,0.284916667,-7.778,22.867,106.6216153,10.32577432,31.6,-0.49,32.09,"No"
"SURVEY",1907,"YEAR","KANSAS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15,12.20358333,0.28925,-1.096,25.523,89.97479845,9.485504649,25.28,-1.78,27.06,"No"
"SURVEY",1907,"YEAR","KENTUCKY","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",13.5,12.65416667,0.27575,1.357,24.802,66.60036906,8.160904917,50.77,3.83,46.94,"No"
"SURVEY",1907,"YEAR","LOUISIANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",14.5,19.53683333,0.30775,10.686,27.839,37.70405161,6.140362498,56.97,0.08,56.89,"No"
"SURVEY",1907,"YEAR","MAINE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",34,3.538416667,0.318666667,-12.826,17.784,112.9837937,10.62938351,45.43,3.45,41.98,"No"
"SURVEY",1907,"YEAR","MARYLAND","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",26,11.18541667,0.304666667,-2.157,23.552,71.03921717,8.428476563,48.01,5.42,42.59,"No"
"SURVEY",1907,"YEAR","MASSACHUSETTS","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",34.5,6.782,0.29975,-8.609,20.415,91.87033818,9.584901574,44.69,0.04,44.65,"No"
"SURVEY",1907,"YEAR","MICHIGAN","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",21,5.523166667,0.298083333,-8.304,19.209,94.75501742,9.734218891,29.24,-1.89,31.13,"No"
"SURVEY",1907,"YEAR","MINNESOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,3.42,0.291333333,-17.218,19.395,142.2546165,11.92705398,22.73,-3.25,25.98,"No"
"SURVEY",1907,"YEAR","MISSISSIPPI","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15.5,17.91116667,0.289666667,8.463,27.212,44.63631288,6.681041302,54.35,-1.12,55.47,"No"
"SURVEY",1907,"YEAR","MISSOURI","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",18.5,12.27808333,0.288,0.822,25.152,79.57517408,8.920491807,40.4,-0.1,40.5,"No"
"SURVEY",1907,"YEAR","MONTANA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",41,4.158166667,0.390916667,-15.427,16.813,93.14395161,9.651111418,20.07,1.42,18.65,"No"
"SURVEY",1907,"YEAR","NEBRASKA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",20,8.666083333,0.269916667,-7.599,22.563,100.3028121,10.01512916,19.98,-2.66,22.64,"No"
"SURVEY",1907,"YEAR","NEVADA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",42,9.8395,0.438583333,-2.326,21.401,55.40744409,7.443617675,14.08,3.78,10.3,"No"
"SURVEY",1907,"YEAR","NEW HAMPSHIRE","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",36.5,4.724583333,0.285583333,-11.53,19.178,107.3040079,10.35876479,43.4,-0.04,43.44,"No"
"SURVEY",1907,"YEAR","NEW JERSEY","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,9.60175,0.2965,-5.095,22.709,81.6207253,9.034418924,51.54,6.58,44.96,"No"
"SURVEY",1907,"YEAR","NEW MEXICO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",25,12.14266667,0.323916667,2.475,22.576,49.59153006,7.042125394,16.19,2.2,13.99,"No"
"SURVEY",1907,"YEAR","NEW YORK","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31,6.301666667,0.26775,-9.475,20.113,98.55160061,9.927315881,39.02,-1.27,40.29,"No"
"SURVEY",1907,"YEAR","NORTH CAROLINA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",15,14.42891667,0.289416667,3.833,25.242,54.88718427,7.408588547,48.79,-0.54,49.33,"No"
"SURVEY",1907,"YEAR","NORTH DAKOTA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",24.5,2.85175,0.334416667,-20.607,18.929,153.7438335,12.39934811,13.87,-3.47,17.34,"No"
"SURVEY",1907,"YEAR","OHIO","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",23,9.472916667,0.2855,-3.569,22.329,78.58393572,8.864758075,43.5,5.21,38.29,"No"
"SURVEY",1907,"YEAR","OKLAHOMA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",14,15.57158333,0.303666667,5.161,27.545,67.56255754,8.219644611,33.5,-0.34,33.84,"No"
"SURVEY",1907,"YEAR","OREGON","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",31.5,8.2515,0.350166667,-3.164,17.897,41.57298136,6.447711328,39.17,6.95,32.22,"No"
"SURVEY",1907,"YEAR","PENNSYLVANIA","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL",29,8.160833333,0.263666667,-6.183,21.131,81.87049361,9.048231518,44.84,2.86,41.98,"No"
